run_id,loop,estimator,T,time,estimation_error_norm
dfc77c79,2,LMHE3,1.0,0.09,0.089669
dfc77c79,2,EKF,1.0,0.10,0.100162
dfc77c79,2,LMHE1,1.0,0.10,0.093172
dfc77c79,2,LMHE2,1.0,0.10,0.173584
dfc77c79,2,LMHE3,1.0,0.10,0.098540
dfc77c79,2,EKF,1.0,0.11,0.104818
dfc77c79,2,LMHE1,1.0,0.11,0.099632
dfc77c79,2,LMHE2,1.0,0.11,0.175633
dfc77c79,2,LMHE3,1.0,0.11,0.111485
dfc77c79,2,EKF,1.0,0.12,0.099622
dfc77c79,2,LMHE1,1.0,0.12,0.097903
dfc77c79,2,LMHE2,1.0,0.12,0.154201
dfc77c79,2,LMHE3,1.0,0.12,0.109035
dfc77c79,2,EKF,1.0,0.13,0.099409
dfc77c79,2,LMHE1,1.0,0.13,0.101523
dfc77c79,2,LMHE2,1.0,0.13,0.146803
dfc77c79,2,LMHE3,1.0,0.13,0.119103
dfc77c79,2,EKF,1.0,0.14,0.096303
dfc77c79,2,LMHE1,1.0,0.14,0.097341
dfc77c79,2,LMHE2,1.0,0.14,0.167255
dfc77c79,2,LMHE3,1.0,0.14,0.109873
dfc77c79,2,EKF,1.0,0.15,0.104816
dfc77c79,2,LMHE1,1.0,0.15,0.106116
dfc77c79,2,LMHE2,1.0,0.15,0.178665
dfc77c79,2,LMHE3,1.0,0.15,0.125662
dfc77c79,2,EKF,1.0,0.16,0.114081
dfc77c79,2,LMHE1,1.0,0.16,0.113675
dfc77c79,2,LMHE2,1.0,0.16,0.201581
dfc77c79,2,LMHE3,1.0,0.16,0.134514
dfc77c79,2,EKF,1.0,0.17,0.118169
dfc77c79,2,LMHE1,1.0,0.17,0.110122
dfc77c79,2,LMHE2,1.0,0.17,0.235764
dfc77c79,2,LMHE3,1.0,0.17,0.121572
dfc77c79,2,EKF,1.0,0.18,0.129433
dfc77c79,2,LMHE1,1.0,0.18,0.115342
dfc77c79,2,LMHE2,1.0,0.18,0.267868
dfc77c79,2,LMHE3,1.0,0.18,0.122771
dfc77c79,2,EKF,1.0,0.19,0.145129
dfc77c79,2,LMHE1,1.0,0.19,0.115269
dfc77c79,2,LMHE2,1.0,0.19,0.329995
dfc77c79,2,LMHE3,1.0,0.19,0.099869
dfc77c79,2,EKF,1.0,0.20,0.163792
dfc77c79,2,LMHE1,1.0,0.20,0.125596
dfc77c79,2,LMHE2,1.0,0.20,0.347369
dfc77c79,2,LMHE3,1.0,0.20,0.102752
dfc77c79,2,EKF,1.0,0.21,0.170760
dfc77c79,2,LMHE1,1.0,0.21,0.127545
dfc77c79,2,LMHE2,1.0,0.21,0.356562
dfc77c79,2,LMHE3,1.0,0.21,0.095025
dfc77c79,2,EKF,1.0,0.22,0.177649
dfc77c79,2,LMHE1,1.0,0.22,0.132535
dfc77c79,2,LMHE2,1.0,0.22,0.366336
dfc77c79,2,LMHE3,1.0,0.22,0.099267
dfc77c79,2,EKF,1.0,0.23,0.190160
dfc77c79,2,LMHE1,1.0,0.23,0.142812
dfc77c79,2,LMHE2,1.0,0.23,0.392242
dfc77c79,2,LMHE3,1.0,0.23,0.107730
dfc77c79,2,EKF,1.0,0.24,0.235969
dfc77c79,2,LMHE1,1.0,0.24,0.181995
dfc77c79,2,LMHE2,1.0,0.24,0.486106
